about_link,thumb_link,year_end,year_begin,title,format,source,subject 1,subject 2,subject 3,subject 4,subject 5,subject 6,subject 7,subject 8,subject 9,subject 10,subject 11,relation,location 1,location 2,location 3,location 4,location 5,identifier,description,type,rights,publisher,language,creator 1,creator 2,creator 3,creator 4,contributor 1,contributor 2,contributor 3,contributor 4,contributor 5
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3637,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3637,,1820,Costumbres de Quito: albun conteniendo ocho acuarelas que representan trajes y costumbres de los habitantes de Quito en el Per?,Watercolors; Drawings; Works of art Tiff,,Yumbo Indians,,,,,,,,,,,"Edward E. Ayer Manuscript Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Ecuador--Quito
",,,,,"VAULT Ayer MS 2176

","Album of eight watercolors from Ecuador, from about 1820, illustrating typical scenes of daily life in Quito.",Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,Spanish,,,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3647,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3647,,1857,Das illustrirte Mississippithal: dargestellt in 80 nach der Natur aufgenommenen ansichten vom Wasserfalle zu St. Anthony an bis zum Gulf von Mexico von H. Lewis,Views; Lithographs; Chromolithographs; Works of art Tiff,"Düsseldorf: Arnz & Comp. Das illustrirte Mississippithal : dargestellt in 80 nach der Natur aufgenommenen ansichten vom Wasserfalle zu St. Anthony an bis zum Gulf von Mexico / von H. Lewis ; nebst einer historischen und geographischen Beschreibung der den Fluss begränzenden Länder, mit besonderer Rückksicht auf die verschiedenen den obern Mississippi bewohnenden Indianerstämme (Deutsch und Englisch) von George B. Douglas",Indians of North America,,,,,,,,,,,"Edward E. Ayer Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","
",,,,,"VAULT Ayer 160.5 .M76 L6 1857

",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English; German,"Lewis, Henry, 1819-1904",,,,Arnz & Comp.,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3677,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3677,,1822,A pocket vocabulary of terms alphabetically arranged,"Glossaries, vocabularies, etc.; Manuscripts Tiff",,Ojibwa language,,,,,,,,,,,"Edward E. Ayer Manuscript Collection (Newberry Library)
Edward E. Ayer Digital Collection","
",,,,,"VAULT Ayer MS 1525

","Anonymous English-Ojibwa vocabulary list from 1822. Words and phrases in English are arranged alphabetically, followed by their equivalents in Ojibwa. In addition, some terms are grouped by subject, such as the names of the months, seasons, kinship terms, colors, and numbers. Formerly part of the library of J.C. Pilling, who suggests H.R. Schoolcraft as possible author.",Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English; Ojibwa,,,,,"Schoolcraft, Henry Rowe, 1793-1864",,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3689,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3689,,1677,"A narrative of the troubles with the Indians in New-England, from the first planting thereof in the year 1607, to this present year 1677",Maps; Woodcuts; Histories; Texts (Document genres) Tiff,"Boston: Printed by John Foster A narrative of the troubles with the Indians in New-England, from the first planting thereof in the year 1607, to this present year 1677 : but chiefly of the late troubles in the two last years, 1675 and 1676 : to which is added a discourse about the warre with the Pequods in the year 1637 / by W. Hubbard",Indians of North America,Pequot War (1636-1638),,,,,,,,,,"Edward E. Ayer Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","New England
1607-1677",,,,,"VAULT Ayer 171 .H8 1677

","""A table shewing the towns and places which are inhabited by the English in New-England ... such as were assaulted by the Indians, during the late awfull revolutions of providence.""",Text; Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English,"Hubbard, William, 1621 or 1622-1704",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3692,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3692,,1698,A map of the East Indies,Maps Tiff,"London: J. Knapton A new voyage round the world : describing particularly, the isthmus of America, several coasts and islands in the West Indies, the isles of Cape Verd, the passage by Terra del Fuego, the South Sea coasts of Chili, Peru, and Mexico, the isle of Guam one of the Ladrones, Mindanao, and other Philippine and East-India Islands near Cambodia, China, Formosa, Luconia, Celebes, &c. New Holland, Sumatra, Nicobar Isles, the Cape of Good Hope, and Santa Hellena. their soil, rivers, harbours, plants, fruits, animals, and inhabitants, their customs, religion, government, trade, &c. / by William Dampier ; illustrated with particular maps and draughts",,,,,,,,,,,,"Edward E. Ayer Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","East Indies
",,,,,"Ayer 118 .D2 1698

","Volume 1, opposite page 282. Foldout map.",Still image; Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English,"Dampier, William, 1652-1715",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3699,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3699,,1735,"A voyage to Guinea, Brasil and the West Indies",Histories; Books; Texts (Document genres) Tiff,"London: Printed for Caesar Ward and Richard Chandler, at the Ship between the Temple-Gates in Fleet-Street, and sold at their shop in Scarborough A voyage to Guinea, Brasil and the West Indies : in His Majesty's ships, the Swallow and Weymouth : describing the several islands and settlements, viz-Madeira, the Canaries, Cape de Verd, Sierraleon, Sesthos, Barbadoes, Jamaica, &c. in the West-Indies : the colour, diet, languages, habits, manners, customs, and religions of the respective natives, and inhabitants : with remarks on the gold, ivory, and slave-trade, and on the winds, tides and currents of the several coasts / by John Atkins",Slave trade,Slavery,Manners and customs,Swallow (Ship : 1795-1807),Weymouth (Ship),,,,,,,"Edward E. Ayer Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)",West Indies,Guinea,"Africa, West--Atlantic Coast
",,,"Ayer 1269 .B8 A87 1735

",,Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English,"Atkins, John, 1685-1757",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3814,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3814,,1803,An account of Louisiana Description of Louisiana,Histories; Books; Texts (Document genres) Tiff,"Providence, R.I.: Heaton & Williams An account of Louisiana: laid before Congress by direction of the President of the United States, November 14, 1803 : comprising an account of its boundaries, history, cities, towns, and settlements",Louisiana Purchase,Law,Political science,Travel,,,,,,,,"Edward E. Ayer Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Louisiana
",,,,,"Ayer 160.5 .L8 U5 1803a

",,Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,English,,,,,"Sibley, John, 1757-1837","Jefferson, Thomas, 1743-1826","United States. 8th Congress, 1st session, 1803-1804. Senate",,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3854,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3854,1546,1536,"Varias coplas, versos é himnos en la lengua de Cobán de Verapaz sobre los misterios de la religión",Manuscripts; Texts; Hymns; Canticles; Scores Tiff,"Varias coplas, versos é himnos en la lengua de Cobán de Verapaz sobre los misterios de la religión : para uso de los neofitos de la dicha provincia / compuestos por el Ven. Padre Luis Cancer, de la Orden de Santo Domingo",Catholic Church,"Theology, Doctrinal",Hymns--Devotional use,Kekchi language,,,,,,,,"Edward E. Ayer Manuscript Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","
",,,,,"VAULT Ayer MS 1536

","Canticles and hymns in Kekchi compiled by Dominican Father Luis Cáncer, probably between 1536 and 1546, for use by recently-converted Indians of the province of Cobán, Alta Verapaz, Guatemala. Canticles narrate Biblical events, beginning with the Old Testament stories of the creation of the world, the expulsion of Adam and Eve from the Garden of Eden, the deluge, and the worshiping of false idols and the destruction of Sodom and Gomorrah. Canticles for the church year from Christmas to Easter are based on the New Testament events of the life of Christ: the Nativity, the presentation of gifts by the Magi during Epiphany; the Purification of the Virgin; the flight into Egypt; the baptism of Christ by John the Baptist; the election of Apostles; Christ's miracles; the resurrection of Lazarus; and the Crucifixion. Also included are several canticles containing doctrinal material. The hymns to which the canticles are sung are indicated, and there is also a brief musical notation.",Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,Mayan languages; Spanish,"Cáncer, Luis, -1549",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3875,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3875,1618,1573,Civitates orbis terrarvm,Maps; Views Tiff,Coloniae Agrippinae,Cities and towns --Europe --Pictorial works,"Cities and towns, Medieval",,,,,,,,,,"Edward E. Ayer Collection (Newberry Library)
","
",,,,,"VAULT Ayer 135 .B8 1573

",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,Latin,"Braun, Georg, 1540 or 1541-1622","Hogenberg, Frans, approximately 1539-1590","Rantzau, Henrik, 1526-1598","Novellanus, Simon, fl. 1560-1590",,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3911,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3911,1879,1860,Souvenirs du Perou,Lithographs; Hand coloring; Calf bindings (Binding); Works of art Tiff,,Peruvians,Ethnic costume,Clothing and dress,Costume,Manners and customs,,,,,,,"Edward E. Ayer Manuscript Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Peru
",,,,,"VAULT Ayer MS 2177

","Album of unsigned hand-colored lithographs, possibly dating from 1860-1879, illustrating the clothing and activities typical of the various social classes of mid-19th-century Peru.",Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566 E-mail: photoduplication@newberry.org",Newberry Library,French,,,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3935,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3935,,1747,"Mémoire de Lxx Dxx officier ingénieur, contenant les evenements qui se sont passé à la Louisiane depuis 1715 jusqu'à present : ainsi que ses remarques sur les moeurs, usages, et forces des diverses nations de l'Amerique Septentrionale et de ses productions",Manuscript maps; Nautical charts; Maps; Drawings; Watercolors Tiff,,Indians of North America,,,,,,,,,,,"Edward E. Ayer Manuscript Map Collection (Newberry Library); Edward E. Ayer Manuscript Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","
",,,,,"VAULT oversize Ayer MS 257 map 1

",,Still image; Text,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,French,Dumont de Montigny,,,,,,,,
